"location","year","total","single","multi","multiTwo","multiThreeFour","multiFivePlus","county","status","permits_vli","permits_li","permits_mod","permits_abovemod","permits","permits_check","location_df"
"SANTA CLARA COUNTY UNINCORPORATED AREA","2007",83,81,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2008",54,54,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2009",102,92,10,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2010",21,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2011",21,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2012",49,47,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2013",325,55,270,0,0,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2014",41,41,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2015",45,43,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2016",60,60,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2017",51,51,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2018",61,61,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARA COUNTY UNINCORPORATED AREA","2019",50,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1981",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1982",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1983",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1984",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1985",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1986",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1987",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1988",828,207,621,0,304,317,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1989",1167,366,801,0,21,780,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1990",124,119,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1991",300,77,223,0,0,223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1992",145,145,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1993",300,300,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1994",99,99,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1995",116,52,64,0,0,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1996",153,146,7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1997",354,281,73,24,49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1998",804,256,548,36,79,433,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","1999",1241,792,449,16,139,294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2000",826,461,365,8,20,337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2001",822,455,367,0,0,367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2002",990,334,656,0,28,628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2003",598,595,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2004",1602,1188,414,0,0,414,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2005",180,174,6,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2006",147,147,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2007",222,198,24,0,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2008",141,110,31,4,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2009",91,61,30,0,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2010",118,98,20,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2011",80,80,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2012",94,94,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2013",307,307,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CLARITA","2014",322,303,19,2,7,10,"LOS ANGELES","Final",3,32,141,212,388,388,"SANTA CLARITA"
"SANTA CLARITA","2015",409,322,87,48,4,35,"LOS ANGELES","Final",0,73,11,306,390,390,"SANTA CLARITA"
"SANTA CLARITA","2016",429,429,0,0,0,0,"LOS ANGELES","Final",10,19,0,433,462,462,"SANTA CLARITA"
"SANTA CLARITA","2017",537,440,97,0,0,97,"LOS ANGELES","Final",0,0,0,578,578,578,"SANTA CLARITA"
"SANTA CLARITA","2018",433,372,61,0,0,61,"LOS ANGELES","Final",0,0,3,415,418,418,"SANTA CLARITA"
"SANTA CLARITA","2019",894,389,505,NA,NA,NA,"LOS ANGELES","Final",0,0,0,925,925,925,"SANTA CLARITA"
"SANTA CRUZ","1980",129,70,59,2,7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1981",84,48,36,24,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1982",225,48,177,20,19,138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1983",301,102,199,28,31,140,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1984",91,60,31,16,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1985",120,60,60,14,12,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1986",144,85,59,12,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1987",134,83,51,12,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1988",242,104,138,6,6,126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1989",168,56,112,10,7,95,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1990",51,45,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1991",155,68,87,2,63,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1992",142,23,119,6,0,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1993",55,47,8,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1994",166,153,13,8,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1995",88,85,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1996",143,54,89,0,0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1997",287,175,112,12,16,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1998",69,66,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","1999",49,43,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2000",61,44,17,6,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2001",151,50,101,4,3,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2002",243,70,173,4,0,169,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2003",285,63,222,6,3,213,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2004",148,95,53,0,0,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2005",151,119,32,6,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2006",129,105,24,2,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2007",417,60,357,12,3,342,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2008",77,47,30,0,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2009",20,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2010",41,18,23,2,4,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2011",19,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2012",47,45,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2013",75,49,26,0,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2014",50,50,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ","2015",57,57,0,0,0,0,"SANTA CRUZ","Final",5,7,39,94,145,145,"SANTA CRUZ"
"SANTA CRUZ","2016",165,56,109,0,0,109,"SANTA CRUZ","Final",1,15,112,44,172,172,"SANTA CRUZ"
"SANTA CRUZ","2017",61,39,22,4,3,15,"SANTA CRUZ","Final",0,13,41,109,163,163,"SANTA CRUZ"
"SANTA CRUZ","2018",44,44,0,0,0,0,"SANTA CRUZ","Final",6,53,1,90,150,150,"SANTA CRUZ"
"SANTA CRUZ","2019",42,42,0,NA,NA,NA,"SANTA CRUZ","Final",0,115,16,27,158,158,"SANTA CRUZ"
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1980",1092,621,471,114,253,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1981",994,436,558,72,150,336,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1982",780,572,208,36,68,104,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1983",569,464,105,18,24,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1984",563,485,78,20,28,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1985",728,600,128,18,61,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1986",615,380,235,16,61,158,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1987",586,493,93,0,28,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1988",677,526,151,8,62,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1989",349,291,58,4,6,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1990",285,241,44,8,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1991",186,186,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1992",379,211,168,14,0,154,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1993",196,196,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1994",249,189,60,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1995",220,167,53,2,10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1996",183,147,36,0,18,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1997",226,182,44,0,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1998",253,233,20,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","1999",209,206,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2000",325,207,118,0,0,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2001",214,214,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2002",229,229,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2003",211,208,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2004",238,238,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2005",261,247,14,2,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2006",236,234,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2007",119,119,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2008",131,124,7,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2009",78,78,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2010",67,67,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2011",136,46,90,2,22,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2012",127,87,40,0,8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2013",135,80,55,0,10,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2014",159,80,79,0,15,64,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2015",188,94,94,0,13,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2016",218,105,113,0,16,97,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2017",230,117,113,0,19,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2018",257,125,132,0,30,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA CRUZ COUNTY UNINCORPORATED AREA","2019",256,120,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1980",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1981",28,1,27,0,4,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1982",34,0,34,0,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1983",100,0,100,0,32,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1984",71,1,70,0,26,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1985",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1986",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1987",281,1,280,0,0,280,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1988",25,0,25,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1989",1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1990",4,2,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1991",28,0,28,0,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1992",2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1993",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1994",25,0,25,0,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1995",18,0,18,0,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1996",23,0,23,0,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1997",36,0,36,0,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1998",28,2,26,0,6,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","1999",18,2,16,0,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2000",27,2,25,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2001",15,0,15,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2002",21,1,20,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2003",25,0,25,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2004",40,0,40,0,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2005",45,0,45,0,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2006",61,0,61,0,0,61,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2007",66,0,66,0,0,66,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2008",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2009",44,44,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2010",57,57,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2011",52,52,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2012",72,72,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2013",115,115,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA FE SPRINGS","2014",156,6,150,0,0,150,"LOS ANGELES","Final",0,0,0,156,156,156,"SANTA FE SPRINGS"
"SANTA FE SPRINGS","2015",51,51,0,0,0,0,"LOS ANGELES","Final",0,0,0,51,51,51,"SANTA FE SPRINGS"
"SANTA FE SPRINGS","2016",0,0,0,0,0,0,"LOS ANGELES","Final",0,0,0,0,0,0,"SANTA FE SPRINGS"
"SANTA FE SPRINGS","2017",15,15,0,0,0,0,"LOS ANGELES","Final",0,1,0,14,15,15,"SANTA FE SPRINGS"
"SANTA FE SPRINGS","2018",1,1,0,0,0,0,"LOS ANGELES","Final",0,2,0,0,2,2,"SANTA FE SPRINGS"
"SANTA FE SPRINGS","2019",0,0,0,NA,NA,NA,"LOS ANGELES","Final",0,10,0,0,10,10,"SANTA FE SPRINGS"
"SANTA MARIA","1980",251,229,22,6,3,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1981",245,229,16,2,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1982",238,222,16,2,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1983",795,758,37,16,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1984",597,343,254,14,14,226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1985",355,250,105,10,13,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1986",590,229,361,12,12,337,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1987",171,152,19,2,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1988",239,214,25,4,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1989",373,349,24,6,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1990",358,174,184,4,0,180,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1991",460,183,277,4,15,258,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1992",240,222,18,2,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1993",222,218,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1994",250,183,67,2,0,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1995",216,216,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1996",202,202,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1997",210,184,26,0,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1998",226,226,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","1999",246,205,41,10,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2000",333,333,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2001",594,592,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2002",974,627,347,20,21,306,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2003",934,672,262,6,0,256,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2004",766,642,124,14,22,88,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2005",317,300,17,14,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2006",210,180,30,6,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2007",317,146,171,10,18,143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2008",28,22,6,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2009",11,8,3,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2010",153,15,138,6,7,125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2011",42,22,20,4,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2012",38,36,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2013",61,59,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2014",344,130,214,6,0,208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MARIA","2015",437,155,282,10,4,268,"SANTA BARBARA","Final",0,0,286,150,436,436,"SANTA MARIA"
"SANTA MARIA","2016",274,202,72,2,0,70,"SANTA BARBARA","Final",27,59,14,191,291,291,"SANTA MARIA"
"SANTA MARIA","2017",516,320,196,0,3,193,"SANTA BARBARA","Final",0,0,391,125,516,516,"SANTA MARIA"
"SANTA MARIA","2018",171,158,13,4,9,0,"SANTA BARBARA","Final",0,108,0,52,160,160,"SANTA MARIA"
"SANTA MARIA","2019",489,110,379,NA,NA,NA,"SANTA BARBARA","Final",4,146,92,252,494,494,"SANTA MARIA"
"SANTA MONICA","1980",476,19,457,0,12,445,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","1981",201,56,145,2,4,139,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2005",437,70,367,6,11,350,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2006",234,34,200,0,16,184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2007",633,46,587,4,18,565,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2008",201,42,159,0,15,144,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2009",104,30,74,0,15,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2010",302,22,280,0,10,270,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2011",395,27,368,0,7,361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2012",346,17,329,4,7,318,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2013",42,29,13,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA MONICA","2014",228,41,187,2,3,182,"LOS ANGELES","Final",167,97,17,301,582,582,"SANTA MONICA"
"SANTA MONICA","2015",66,51,15,2,3,10,"LOS ANGELES","Final",37,0,1,108,146,146,"SANTA MONICA"
"SANTA MONICA","2016",61,48,13,0,3,10,"LOS ANGELES","Final",6,6,0,244,256,256,"SANTA MONICA"
"SANTA MONICA","2017",101,66,35,4,0,31,"LOS ANGELES","Final",93,21,8,569,691,691,"SANTA MONICA"
"SANTA MONICA","2018",88,69,19,4,0,15,"LOS ANGELES","Final",53,9,25,312,399,399,"SANTA MONICA"
"SANTA MONICA","2019",97,74,23,NA,NA,NA,"LOS ANGELES","Final",9,39,0,450,498,498,"SANTA MONICA"
"SANTA PAULA","1980",60,8,52,14,32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1981",6,6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1982",45,45,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1983",140,133,7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1984",84,16,68,0,8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1985",149,98,51,2,11,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1986",94,49,45,2,20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SANTA PAULA","1987",105,69,36,2,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
